clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","1","false","Oyster-Closed","0.8567","Oyster-Closed","1.0000","1","165.2","118.9","286.2","253.9"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","2","false","Oyster-Open","0.8522","Oyster-Open","1.0000","1","0.0","149.2","68.0","217.3"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","3","false","Oyster-Open","0.7905","Oyster-Open","1.0000","1","99.8","338.5","178.5","404.6"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","4","false","Oyster-Open","0.7753","Oyster-Open","1.0000","1","98.7","446.7","177.5","495.3"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","5","false","Oyster-Open","0.7698","Oyster-Open","1.0000","1","77.3","497.0","133.0","574.8"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","6","false","Oyster-Open","0.7385","Oyster-Open","1.0000","1","153.0","493.8","181.6","537.2"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","7","false","Oyster-Open","0.7380","Oyster-Open","1.0000","1","169.5","404.0","230.5","441.2"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","8","false","Oyster-Open","0.7113","Oyster-Open","1.0000","1","128.2","0.3","190.3","67.4"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","9","false","Oyster-Open","0.6857","Oyster-Open","1.0000","1","290.7","214.8","334.5","254.8"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","10","false","Oyster-Open","0.6810","Oyster-Open","1.0000","1","319.6","223.3","360.0","289.2"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","11","false","Oyster-Open","0.6810","Oyster-Open","1.0000","1","180.9","470.3","223.9","523.9"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","12","false","Oyster-Open","0.6427","Oyster-Open","1.0000","1","105.7","116.0","170.1","173.8"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","13","false","Oyster-Open","0.6360","Oyster-Open","1.0000","1","182.0","495.6","243.6","554.6"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","14","false","Oyster-Open","0.6328","Oyster-Open","1.0000","1","129.9","298.0","208.9","339.4"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","15","false","Oyster-Closed","0.6290","Oyster-Closed","1.0000","1","287.0","353.3","355.5","466.4"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","16","false","Oyster-Closed","0.6053","Oyster-Closed","1.0000","1","138.5","67.4","194.6","117.0"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","17","false","Oyster-Open","0.5521","Oyster-Open","1.0000","1","239.7","382.3","319.2","524.6"
"blob:http://localhost:8080/e979ea35-dec9-4c6a-b6f1-6512ca306dd0","1","0.120","24","18","false","Oyster-Open","0.5223","Oyster-Open","1.0000","1","265.3","61.9","304.9","99.6"
