clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","1","false","Oyster-Closed","0.8734","Oyster-Closed","1.0000","1","28.9","189.9","139.1","263.4"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","2","false","Oyster-Closed","0.8663","Oyster-Closed","1.0000","1","351.5","-0.6","428.6","206.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","3","false","Oyster-Closed","0.8645","Oyster-Closed","1.0000","1","181.6","197.7","248.2","282.8"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","4","false","Oyster-Closed","0.8608","Oyster-Closed","1.0000","1","190.3","111.3","308.5","192.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","5","false","Oyster-Closed","0.8431","Oyster-Closed","1.0000","1","148.9","429.4","243.7","569.2"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","6","false","Oyster-Closed","0.8425","Oyster-Closed","1.0000","1","208.9","535.8","307.1","640.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","7","false","Oyster-Closed","0.8395","Oyster-Closed","1.0000","1","261.9","38.8","329.5","98.4"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","8","false","Oyster-Closed","0.8350","Oyster-Closed","1.0000","1","69.6","424.9","147.3","528.2"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","9","false","Oyster-Closed","0.8249","Oyster-Closed","1.0000","1","217.1","408.6","255.5","445.6"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","10","false","Oyster-Closed","0.8194","Oyster-Closed","1.0000","1","250.8","198.2","333.9","295.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","11","false","Oyster-Closed","0.8034","Oyster-Closed","1.0000","1","38.2","526.9","107.5","590.1"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","12","false","Oyster-Closed","0.7961","Oyster-Closed","1.0000","1","108.6","572.5","164.8","638.6"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","13","false","Oyster-Closed","0.7830","Oyster-Closed","1.0000","1","29.7","425.2","81.9","516.4"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","14","false","Oyster-Open","0.7766","Oyster-Open","1.0000","1","253.2","282.7","288.1","345.5"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","15","false","Oyster-Closed","0.7725","Oyster-Closed","1.0000","1","102.6","123.5","155.4","173.5"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","16","false","Oyster-Closed","0.7665","Oyster-Closed","1.0000","1","144.2","143.0","214.0","226.2"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","17","false","Oyster-Closed","0.7641","Oyster-Closed","1.0000","1","71.7","97.4","122.3","152.0"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","18","false","Oyster-Closed","0.7545","Oyster-Closed","1.0000","1","164.0","552.6","208.3","603.0"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","19","false","Oyster-Closed","0.7538","Oyster-Closed","1.0000","1","13.3","488.9","66.1","535.7"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","20","false","Oyster-Closed","0.7477","Oyster-Closed","1.0000","1","229.5","47.4","277.0","82.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","21","false","Oyster-Open","0.7349","Oyster-Open","1.0000","1","150.9","212.2","186.6","259.0"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","22","false","Oyster-Open","0.7215","Oyster-Open","1.0000","1","135.8","594.5","191.8","639.6"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","23","false","Oyster-Closed","0.7142","Oyster-Closed","1.0000","1","194.5","361.0","239.9","391.0"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","24","false","Oyster-Open","0.7086","Oyster-Open","1.0000","1","69.3","324.2","182.6","437.9"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","25","false","Oyster-Closed","0.7081","Oyster-Closed","1.0000","1","119.9","69.1","184.8","137.3"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","26","false","Oyster-Closed","0.7006","Oyster-Closed","1.0000","1","247.9","20.5","290.2","47.7"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","27","false","Oyster-Closed","0.6732","Oyster-Closed","1.0000","1","83.3","529.1","154.3","575.0"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","28","false","Oyster-Closed","0.6213","Oyster-Closed","1.0000","1","85.7","-0.1","152.9","49.8"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","29","false","Oyster-Closed","0.5984","Oyster-Closed","1.0000","1","284.0","424.1","391.0","560.5"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","30","false","Oyster-Closed","0.5744","Oyster-Closed","1.0000","1","314.4","200.5","428.2","292.2"
"blob:http://localhost:8080/7647cdfa-cde3-4601-a7ae-87300f92e81b","1","0.399","33","31","false","Oyster-Open","0.5536","Oyster-Open","1.0000","1","180.2","380.2","253.0","422.2"
