clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","1","false","Oyster-Closed","0.8976","Oyster-Closed","1.0000","1","191.9","61.6","300.1","276.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","2","false","Oyster-Open","0.8923","Oyster-Open","1.0000","1","249.4","322.3","428.3","515.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","3","false","Oyster-Closed","0.8922","Oyster-Closed","1.0000","1","296.1","17.1","428.9","331.1"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","4","false","Oyster-Closed","0.8766","Oyster-Closed","1.0000","1","184.0","446.4","415.2","595.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","5","false","Oyster-Closed","0.8222","Oyster-Closed","1.0000","1","272.6","167.5","428.0","359.9"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","6","false","Oyster-Closed","0.8137","Oyster-Closed","1.0000","1","263.2","0.0","427.3","90.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","7","false","Oyster-Closed","0.8044","Oyster-Closed","1.0000","1","234.9","290.2","323.9","381.6"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","8","false","Oyster-Closed","0.5973","Oyster-Closed","1.0000","1","198.8","553.4","426.0","640.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","9","false","Oyster-Closed","0.4833","Oyster-Closed","1.0000","1","61.8","423.8","245.7","610.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","1","0.149","10","10","false","Oyster-Closed","0.4381","Oyster-Closed","1.0000","1","186.1","568.0","304.2","640.1"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","2","false","Oyster-Open","0.8865","Oyster-Open","1.0000","2","249.2","322.0","428.3","517.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","1","false","Oyster-Closed","0.8849","Oyster-Closed","1.0000","2","191.3","65.3","300.6","278.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","3","false","Oyster-Closed","0.8741","Oyster-Closed","1.0000","2","295.6","17.4","428.6","334.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","4","false","Oyster-Closed","0.8689","Oyster-Closed","1.0000","2","185.2","447.8","416.8","594.8"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","5","false","Oyster-Closed","0.8340","Oyster-Closed","1.0000","2","272.0","164.5","427.7","360.9"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","7","false","Oyster-Closed","0.8191","Oyster-Closed","1.0000","2","234.5","289.2","328.2","382.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","6","false","Oyster-Closed","0.8003","Oyster-Closed","1.0000","2","259.9","-0.2","425.1","94.1"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","2","0.284","8","8","false","Oyster-Closed","0.6463","Oyster-Closed","1.0000","2","205.3","554.2","426.6","640.1"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","2","false","Oyster-Open","0.8914","Oyster-Open","1.0000","3","249.0","324.6","428.4","517.5"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","3","false","Oyster-Closed","0.8886","Oyster-Closed","1.0000","3","296.6","19.1","428.5","333.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","1","false","Oyster-Closed","0.8860","Oyster-Closed","1.0000","3","191.5","62.9","300.3","278.4"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","4","false","Oyster-Closed","0.8789","Oyster-Closed","1.0000","3","185.5","446.3","413.0","594.5"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","6","false","Oyster-Closed","0.8316","Oyster-Closed","1.0000","3","262.5","-0.1","428.1","96.8"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","5","false","Oyster-Closed","0.8212","Oyster-Closed","1.0000","3","271.3","167.2","427.5","362.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","7","false","Oyster-Closed","0.8074","Oyster-Closed","1.0000","3","234.8","292.2","325.3","383.5"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","9","false","Oyster-Closed","0.6933","Oyster-Closed","1.0000","2","77.2","424.5","253.5","612.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","8","false","Oyster-Closed","0.6129","Oyster-Closed","1.0000","3","204.1","555.0","426.1","640.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","3","0.421","10","10","false","Oyster-Closed","0.4118","Oyster-Closed","1.0000","2","186.1","569.2","295.2","639.9"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","2","false","Oyster-Open","0.8925","Oyster-Open","1.0000","4","249.0","323.4","428.4","517.8"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","1","false","Oyster-Closed","0.8901","Oyster-Closed","1.0000","4","191.4","67.3","299.8","279.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","3","false","Oyster-Closed","0.8851","Oyster-Closed","1.0000","4","296.8","22.4","428.7","335.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","4","false","Oyster-Closed","0.8701","Oyster-Closed","1.0000","4","185.3","447.0","414.3","595.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","7","false","Oyster-Closed","0.8367","Oyster-Closed","1.0000","4","234.9","293.1","322.9","384.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","5","false","Oyster-Closed","0.8322","Oyster-Closed","1.0000","4","273.5","167.7","427.6","362.3"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","6","false","Oyster-Closed","0.8297","Oyster-Closed","1.0000","4","260.6","-0.1","426.0","100.7"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","9","false","Oyster-Closed","0.7322","Oyster-Closed","1.0000","3","77.6","423.9","258.8","612.1"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","4","0.563","9","8","false","Oyster-Closed","0.5776","Oyster-Closed","1.0000","4","203.7","555.6","425.8","640.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","2","true","Oyster-Open","0.8898","Oyster-Open","1.0000","5","249.1","324.2","428.4","518.8"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","1","true","Oyster-Closed","0.8778","Oyster-Closed","1.0000","5","191.1","67.3","299.4","279.5"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","3","true","Oyster-Closed","0.8767","Oyster-Closed","1.0000","5","296.6","21.5","428.6","336.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","6","true","Oyster-Closed","0.8677","Oyster-Closed","1.0000","5","262.6","-0.2","427.9","95.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","4","true","Oyster-Closed","0.8498","Oyster-Closed","1.0000","5","186.3","448.9","414.1","595.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","7","true","Oyster-Closed","0.8287","Oyster-Closed","1.0000","5","234.2","295.3","323.1","385.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","5","true","Oyster-Closed","0.8274","Oyster-Closed","1.0000","5","269.9","168.9","427.6","364.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","9","false","Oyster-Closed","0.7081","Oyster-Closed","1.0000","4","77.9","424.4","258.2","611.4"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","5","0.705","9","8","true","Oyster-Closed","0.6064","Oyster-Closed","1.0000","5","201.2","556.3","425.7","640.2"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","6","0.845","10","3","true","Oyster-Closed","0.8867","Oyster-Closed","1.0000","6","296.6","24.0","428.6","338.0"
"blob:http://localhost:8080/f6282c1a-1050-431a-b843-38c3a3688654","6","0.845","10","1","true","Oyster-Closed","0.8846","Oyster-Closed","1.0000","6","191.6","67.9","299.7","281.3"
