clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","1","0.142","2","1","false","Oyster-Closed","0.5050","Oyster-Closed","1.0000","1","237.1","49.4","597.4","413.9"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","1","0.142","2","2","false","Oyster-Open","0.4935","Oyster-Open","1.0000","1","28.8","363.8","447.2","608.0"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","2","0.278","2","1","false","Oyster-Closed","0.5896","Oyster-Closed","1.0000","2","236.2","55.1","619.0","410.4"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","2","0.278","2","2","false","Oyster-Open","0.4522","Oyster-Open","1.0000","2","29.9","375.9","448.3","606.8"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","3","0.421","2","1","false","Oyster-Closed","0.6301","Oyster-Closed","1.0000","3","238.4","55.7","601.9","402.1"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","3","0.421","2","2","false","Oyster-Open","0.4348","Oyster-Open","1.0000","3","28.9","363.6","443.9","608.0"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","4","0.562","2","1","false","Oyster-Closed","0.5725","Oyster-Closed","1.0000","4","240.0","55.4","615.7","407.1"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","4","0.562","2","2","false","Oyster-Open","0.4958","Oyster-Open","1.0000","4","27.9","363.7","451.7","606.7"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","5","0.704","2","2","true","Oyster-Open","0.6780","Oyster-Open","1.0000","5","16.1","353.7","463.7","598.7"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","5","0.704","2","1","true","Oyster-Closed","0.5060","Oyster-Closed","1.0000","5","238.0","55.4","600.9","410.7"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","6","0.848","2","2","true","Oyster-Open","0.6565","Oyster-Open","1.0000","6","18.3","351.2","466.7","597.8"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","6","0.848","2","1","true","Oyster-Closed","0.4697","Oyster-Closed","1.0000","6","242.2","53.5","627.4","403.6"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","7","0.987","2","2","true","Oyster-Open","0.6115","Oyster-Open","1.0000","7","18.5","353.7","465.9","599.2"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","7","0.987","2","1","true","Oyster-Closed","0.4672","Oyster-Closed","1.0000","7","238.8","57.8","607.9","410.8"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","8","1.130","2","2","true","Oyster-Open","0.6128","Oyster-Open","1.0000","7","19.5","349.7","463.8","597.3"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","8","1.130","2","1","true","Oyster-Closed","0.5109","Oyster-Closed","1.0000","7","242.4","53.9","619.5","406.0"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","9","1.270","2","1","true","Oyster-Closed","0.5743","Oyster-Closed","1.0000","7","237.0","59.1","607.7","367.1"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","9","1.270","2","2","true","Oyster-Open","0.4783","Oyster-Open","1.0000","7","24.6","343.5","438.0","606.2"
"blob:http://localhost:8080/ed7c445f-d25f-42b8-9d08-6fb29cbf832c","10","1.411","2","2","true","Oyster-Open","0.5320","Oyster-Open","1.0000","7","23.0","352.4","447.5","607.7"
