clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","1","0.169","2","1","false","Oyster-Closed","0.6147","Oyster-Closed","1.0000","1","235.1","1.1","589.7","318.7"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","1","0.169","2","2","false","Oyster-Open","0.5173","Oyster-Open","1.0000","1","16.4","228.2","486.7","533.8"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","2","0.300","2","2","false","Oyster-Open","0.4784","Oyster-Open","1.0000","2","4.2","107.4","461.0","523.1"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","2","0.300","2","1","false","Oyster-Closed","0.4649","Oyster-Closed","1.0000","2","231.0","1.0","617.4","320.1"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","3","0.433","0","","","","","","","","","","",""
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","4","0.576","2","2","false","Oyster-Open","0.5473","Oyster-Open","1.0000","3","10.1","254.7","451.7","509.6"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","4","0.576","2","1","false","Oyster-Closed","0.4595","Oyster-Closed","1.0000","3","230.3","2.0","586.5","307.2"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","5","0.728","1","2","false","Oyster-Open","0.6411","Oyster-Open","1.0000","4","1.4","251.1","462.5","497.7"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","6","0.866","1","2","true","Oyster-Open","0.6753","Oyster-Open","1.0000","5","-1.4","259.9","463.9","499.0"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","7","1.009","1","2","true","Oyster-Open","0.6604","Oyster-Open","1.0000","6","15.6","276.6","428.6","512.0"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","8","1.152","1","2","true","Oyster-Open","0.6977","Oyster-Open","1.0000","7","16.5","270.6","427.9","511.4"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","9","1.293","1","2","true","Oyster-Open","0.7389","Oyster-Open","1.0000","7","17.9","257.9","429.7","510.5"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","10","1.433","1","2","true","Oyster-Open","0.6065","Oyster-Open","1.0000","7","17.5","268.1","441.0","504.9"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","11","1.577","2","2","true","Oyster-Open","0.5859","Oyster-Open","1.0000","7","19.0","295.8","425.3","511.4"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","11","1.577","2","1","false","Oyster-Closed","0.4150","Oyster-Closed","1.0000","4","224.7","1.5","606.5","328.3"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","12","1.719","2","2","true","Oyster-Open","0.6968","Oyster-Open","1.0000","7","18.6","274.7","424.3","509.6"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","12","1.719","2","1","true","Oyster-Closed","0.4480","Oyster-Closed","1.0000","5","222.5","0.8","606.2","319.6"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","13","1.862","1","2","true","Oyster-Open","0.4284","Oyster-Open","1.0000","7","18.7","167.0","457.5","516.4"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","14","2.001","2","3","false","Oyster-Open","0.4602","Oyster-Open","1.0000","1","21.2","356.2","304.0","512.4"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","14","2.001","2","2","true","Oyster-Open","0.4428","Oyster-Open","1.0000","7","20.3","188.3","453.5","516.3"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","15","2.144","2","2","true","Oyster-Open","0.4744","Oyster-Open","1.0000","7","19.9","257.0","452.4","515.2"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","15","2.144","2","3","false","Oyster-Open","0.4488","Oyster-Open","1.0000","2","19.8","355.0","319.5","512.1"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","16","2.284","2","3","false","Oyster-Open","0.4510","Oyster-Open","1.0000","3","21.8","368.9","287.9","512.0"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","16","2.284","2","2","true","Oyster-Open","0.4022","Oyster-Open","1.0000","7","16.5","118.4","452.1","516.8"
"blob:http://localhost:8080/944da2c1-9745-4edf-a981-307b81bbc99d","17","2.417","0","","","","","","","","","","",""
