clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","1","false","Oyster-Open","0.7388","Oyster-Open","1.0000","1","186.4","419.7","258.7","479.1"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","2","false","Oyster-Closed","0.6567","Oyster-Closed","1.0000","1","258.8","456.7","334.9","527.5"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","3","false","Oyster-Closed","0.6204","Oyster-Closed","1.0000","1","198.0","106.2","294.3","201.7"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","4","false","Oyster-Open","0.5887","Oyster-Open","1.0000","1","117.2","494.0","166.9","521.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","5","false","Oyster-Open","0.4961","Oyster-Open","1.0000","1","201.9","477.4","229.5","509.7"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","6","false","Oyster-Open","0.4939","Oyster-Open","1.0000","1","270.3","349.4","323.0","392.0"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","1","0.111","7","7","false","Oyster-Closed","0.4470","Oyster-Closed","1.0000","1","308.6","504.8","358.3","554.4"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","1","false","Oyster-Open","0.7820","Oyster-Open","1.0000","2","187.9","418.2","265.1","478.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","3","false","Oyster-Closed","0.7749","Oyster-Closed","1.0000","2","202.9","86.3","305.6","189.4"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","5","false","Oyster-Open","0.6362","Oyster-Open","1.0000","2","202.8","477.5","232.6","513.8"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","2","false","Oyster-Closed","0.6100","Oyster-Closed","1.0000","2","266.5","457.5","345.9","531.1"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","8","false","Oyster-Closed","0.5677","Oyster-Closed","1.0000","1","210.0","338.7","268.3","410.5"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","4","false","Oyster-Open","0.5017","Oyster-Open","1.0000","2","118.7","499.4","168.2","524.7"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","6","false","Oyster-Open","0.4781","Oyster-Open","1.0000","2","264.8","379.2","295.4","425.2"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","9","false","Oyster-Closed","0.4624","Oyster-Closed","1.0000","1","170.0","269.0","214.7","326.0"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","2","0.250","9","10","false","Oyster-Open","0.4008","Oyster-Open","1.0000","1","146.6","436.2","196.5","485.2"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","3","false","Oyster-Closed","0.7602","Oyster-Closed","1.0000","3","210.7","78.1","312.0","181.4"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","1","false","Oyster-Open","0.7240","Oyster-Open","1.0000","3","194.1","410.5","272.8","470.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","2","false","Oyster-Closed","0.5565","Oyster-Closed","1.0000","3","273.3","447.8","351.0","522.1"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","4","false","Oyster-Open","0.5353","Oyster-Open","1.0000","3","126.6","489.0","174.5","517.0"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","5","false","Oyster-Open","0.5149","Oyster-Open","1.0000","3","206.1","470.4","236.3","503.8"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","11","false","Oyster-Open","0.4546","Oyster-Open","1.0000","1","34.1","532.1","70.5","614.8"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","9","false","Oyster-Closed","0.4405","Oyster-Closed","1.0000","2","181.3","260.0","222.9","317.2"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","3","0.382","8","12","false","Oyster-Closed","0.4172","Oyster-Closed","1.0000","1","27.7","424.9","82.5","479.2"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","1","false","Oyster-Open","0.7852","Oyster-Open","1.0000","4","197.8","402.5","274.3","462.5"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","3","false","Oyster-Closed","0.7662","Oyster-Closed","1.0000","4","218.2","77.2","316.0","173.6"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","2","false","Oyster-Closed","0.6428","Oyster-Closed","1.0000","4","277.3","438.7","353.3","512.8"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","11","false","Oyster-Open","0.6004","Oyster-Open","1.0000","2","37.9","523.0","78.7","604.7"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","13","false","Oyster-Closed","0.5468","Oyster-Closed","1.0000","1","73.1","77.6","106.5","129.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","5","false","Oyster-Open","0.5265","Oyster-Open","1.0000","4","211.9","463.5","238.6","494.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","8","false","Oyster-Closed","0.4738","Oyster-Closed","1.0000","2","230.3","333.4","279.5","398.3"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","4","false","Oyster-Open","0.4686","Oyster-Open","1.0000","4","133.1","478.6","178.9","507.4"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","10","false","Oyster-Open","0.4676","Oyster-Open","1.0000","2","156.2","416.9","208.2","469.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","14","false","Oyster-Closed","0.4441","Oyster-Closed","1.0000","1","289.5","200.6","325.8","243.9"
"blob:http://localhost:8080/50391d3a-7523-45fc-ba0a-332bf7d3f3fc","4","0.529","11","12","false","Oyster-Open","0.4020","Oyster-Closed","0.5093","2","5.9","414.0","90.1","482.8"
