clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","1","0.152","5","1","false","Oyster-Closed","0.5314","Oyster-Closed","1.0000","1","119.5","470.8","148.4","510.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","1","0.152","5","2","false","Oyster-Closed","0.5263","Oyster-Closed","1.0000","1","136.1","89.5","166.7","132.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","1","0.152","5","3","false","Oyster-Closed","0.5084","Oyster-Closed","1.0000","1","209.6","476.6","240.0","530.4"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","1","0.152","5","4","false","Oyster-Closed","0.4970","Oyster-Closed","1.0000","1","207.0","196.4","243.9","257.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","1","0.152","5","5","false","Oyster-Closed","0.4680","Oyster-Closed","1.0000","1","173.4","256.2","228.5","359.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","2","0.294","5","2","false","Oyster-Closed","0.5599","Oyster-Closed","1.0000","2","136.6","89.1","166.4","131.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","2","0.294","5","3","false","Oyster-Closed","0.5376","Oyster-Closed","1.0000","2","210.3","478.8","239.6","528.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","2","0.294","5","1","false","Oyster-Closed","0.5287","Oyster-Closed","1.0000","2","119.3","470.9","148.4","509.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","2","0.294","5","6","false","Oyster-Closed","0.5245","Oyster-Closed","1.0000","1","270.7","334.4","326.8","446.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","2","0.294","5","4","false","Oyster-Closed","0.4944","Oyster-Closed","1.0000","2","208.3","196.2","244.4","257.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","3","0.435","5","1","false","Oyster-Closed","0.6019","Oyster-Closed","1.0000","3","119.3","470.5","148.5","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","3","0.435","5","2","false","Oyster-Closed","0.5379","Oyster-Closed","1.0000","3","135.1","89.4","166.3","132.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","3","0.435","5","7","false","Oyster-Closed","0.5027","Oyster-Closed","1.0000","1","235.6","2.5","267.6","78.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","3","0.435","5","4","false","Oyster-Closed","0.4868","Oyster-Closed","1.0000","3","208.3","195.6","244.3","257.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","3","0.435","5","3","false","Oyster-Closed","0.4753","Oyster-Closed","1.0000","3","210.7","479.0","239.7","527.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","1","false","Oyster-Closed","0.5968","Oyster-Closed","1.0000","4","119.5","470.2","148.7","510.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","2","false","Oyster-Closed","0.5409","Oyster-Closed","1.0000","4","151.7","51.9","175.7","91.5"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","4","false","Oyster-Closed","0.5176","Oyster-Closed","1.0000","4","208.4","195.2","244.3","257.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","7","false","Oyster-Closed","0.5099","Oyster-Closed","1.0000","2","235.4","0.4","268.8","77.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","3","false","Oyster-Closed","0.4879","Oyster-Closed","1.0000","4","211.1","478.4","239.4","526.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","4","0.575","6","8","false","Oyster-Closed","0.4341","Oyster-Closed","1.0000","1","135.8","90.0","166.1","132.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","5","0.710","5","1","true","Oyster-Closed","0.6682","Oyster-Closed","1.0000","5","119.4","470.3","148.6","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","5","0.710","5","7","false","Oyster-Closed","0.6044","Oyster-Closed","1.0000","3","235.3","1.8","268.2","77.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","5","0.710","5","2","true","Oyster-Closed","0.5433","Oyster-Closed","1.0000","5","151.8","51.8","175.7","91.5"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","5","0.710","5","4","true","Oyster-Closed","0.5303","Oyster-Closed","1.0000","5","208.0","195.2","244.4","257.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","5","0.710","5","3","true","Oyster-Closed","0.5209","Oyster-Closed","1.0000","5","210.9","477.9","239.4","526.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","6","0.852","5","1","true","Oyster-Closed","0.6998","Oyster-Closed","1.0000","6","119.4","470.4","148.6","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","6","0.852","5","2","true","Oyster-Closed","0.5244","Oyster-Closed","1.0000","6","151.8","52.2","175.6","91.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","6","0.852","5","7","false","Oyster-Closed","0.4859","Oyster-Closed","1.0000","4","235.3","0.3","270.7","78.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","6","0.852","5","3","true","Oyster-Closed","0.4787","Oyster-Closed","1.0000","6","211.0","477.0","239.4","527.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","6","0.852","5","4","true","Oyster-Closed","0.4731","Oyster-Closed","1.0000","6","207.9","195.4","244.3","258.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","7","0.993","4","1","true","Oyster-Closed","0.6708","Oyster-Closed","1.0000","7","119.3","470.0","148.6","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","7","0.993","4","2","true","Oyster-Closed","0.6043","Oyster-Closed","1.0000","7","151.8","52.4","175.5","91.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","7","0.993","4","4","true","Oyster-Closed","0.5052","Oyster-Closed","1.0000","7","207.5","195.4","244.3","257.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","7","0.993","4","6","false","Oyster-Open","0.4696","Oyster-Closed","0.5276","2","270.4","334.2","327.8","441.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","1","true","Oyster-Closed","0.7200","Oyster-Closed","1.0000","7","119.3","469.9","148.8","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","2","true","Oyster-Closed","0.6402","Oyster-Closed","1.0000","7","151.4","52.0","175.3","92.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","7","true","Oyster-Closed","0.6188","Oyster-Closed","1.0000","5","235.1","0.2","270.9","78.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","4","true","Oyster-Closed","0.4872","Oyster-Closed","1.0000","7","207.9","195.5","244.3","257.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","3","true","Oyster-Closed","0.4279","Oyster-Closed","1.0000","7","211.1","477.0","239.9","528.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","8","1.134","6","6","false","Oyster-Open","0.4266","Oyster-Closed","0.3692","3","271.1","333.9","329.2","440.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","1","true","Oyster-Closed","0.7149","Oyster-Closed","1.0000","7","119.3","469.9","148.9","509.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","7","true","Oyster-Closed","0.6622","Oyster-Closed","1.0000","6","234.6","-0.5","271.4","79.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","2","true","Oyster-Closed","0.5960","Oyster-Closed","1.0000","7","151.8","52.5","175.5","91.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","3","true","Oyster-Closed","0.4862","Oyster-Closed","1.0000","7","211.1","477.7","240.2","528.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","4","true","Oyster-Closed","0.4842","Oyster-Closed","1.0000","7","207.7","195.8","244.4","257.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","9","1.281","6","6","false","Oyster-Open","0.4407","Oyster-Open","0.7182","4","271.4","333.6","326.1","434.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","10","1.421","5","7","true","Oyster-Closed","0.7240","Oyster-Closed","1.0000","7","234.6","-0.5","271.6","79.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","10","1.421","5","1","true","Oyster-Closed","0.6837","Oyster-Closed","1.0000","7","119.2","470.0","148.8","509.8"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","10","1.421","5","2","true","Oyster-Closed","0.5987","Oyster-Closed","1.0000","7","151.7","52.2","175.5","92.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","10","1.421","5","4","true","Oyster-Closed","0.4847","Oyster-Closed","1.0000","7","207.8","196.0","244.4","257.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","10","1.421","5","3","true","Oyster-Closed","0.4131","Oyster-Closed","1.0000","7","211.2","477.7","239.8","527.3"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","1","true","Oyster-Closed","0.6950","Oyster-Closed","1.0000","7","119.2","470.2","148.7","509.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","7","true","Oyster-Closed","0.6641","Oyster-Closed","1.0000","7","234.6","-0.4","271.1","79.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","2","true","Oyster-Closed","0.5881","Oyster-Closed","1.0000","7","151.6","52.0","175.7","91.9"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","3","true","Oyster-Closed","0.5448","Oyster-Closed","1.0000","7","211.4","477.2","239.8","526.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","4","true","Oyster-Closed","0.5042","Oyster-Closed","1.0000","7","207.8","195.9","244.3","257.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","11","1.565","6","9","false","Oyster-Closed","0.4423","Oyster-Closed","1.0000","1","124.7","426.0","149.2","473.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","1","true","Oyster-Closed","0.7028","Oyster-Closed","1.0000","7","119.2","470.4","148.9","510.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","7","true","Oyster-Closed","0.6538","Oyster-Closed","1.0000","7","234.7","-0.9","271.3","79.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","3","true","Oyster-Closed","0.5460","Oyster-Closed","1.0000","7","210.7","476.9","239.7","526.4"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","4","true","Oyster-Closed","0.5325","Oyster-Closed","1.0000","7","207.5","196.0","244.4","257.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","2","true","Oyster-Closed","0.5299","Oyster-Closed","1.0000","7","151.4","51.9","175.8","92.1"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","12","1.707","6","9","false","Oyster-Closed","0.4603","Oyster-Closed","1.0000","2","124.7","426.0","149.5","473.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","1","true","Oyster-Closed","0.7138","Oyster-Closed","1.0000","7","119.2","470.4","148.9","510.0"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","7","true","Oyster-Closed","0.6621","Oyster-Closed","1.0000","7","234.7","-0.9","271.0","78.7"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","9","false","Oyster-Closed","0.5477","Oyster-Closed","1.0000","3","124.5","425.3","149.6","473.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","4","true","Oyster-Closed","0.5373","Oyster-Closed","1.0000","7","208.1","196.0","244.4","257.6"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","3","true","Oyster-Closed","0.5176","Oyster-Closed","1.0000","7","210.8","477.3","239.3","526.4"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","13","1.847","6","2","true","Oyster-Closed","0.4517","Oyster-Closed","1.0000","7","151.5","51.8","176.0","92.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","14","1.985","6","1","true","Oyster-Closed","0.7036","Oyster-Closed","1.0000","7","119.3","470.4","149.0","510.2"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","14","1.985","6","7","true","Oyster-Closed","0.6940","Oyster-Closed","1.0000","7","234.6","-0.4","270.8","78.5"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","14","1.985","6","9","false","Oyster-Closed","0.5834","Oyster-Closed","1.0000","4","124.4","425.0","149.6","473.3"
"blob:http://localhost:8080/b8e3722a-9165-4531-ba6a-b7916f135dcf","14","1.985","6","4","true","Oyster-Closed","0.5330","Oyster-Closed","1.0000","7","207.9","196.0","244.5","257.6"
