clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","1","false","Oyster-Closed","0.8674","Oyster-Closed","1.0000","1","219.2","442.2","326.2","592.5"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","2","false","Oyster-Closed","0.8191","Oyster-Closed","1.0000","1","154.3","94.5","273.4","261.0"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","3","false","Oyster-Closed","0.7523","Oyster-Closed","1.0000","1","104.2","1.4","216.5","65.3"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","4","false","Oyster-Closed","0.7326","Oyster-Closed","1.0000","1","237.1","-0.1","374.2","48.7"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","5","false","Oyster-Closed","0.7025","Oyster-Closed","1.0000","1","380.0","0.2","428.5","112.8"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","6","false","Oyster-Closed","0.6963","Oyster-Closed","1.0000","1","192.1","524.6","223.2","583.5"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","7","false","Oyster-Open","0.6710","Oyster-Open","1.0000","1","197.8","231.7","241.2","282.5"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","8","false","Oyster-Closed","0.6567","Oyster-Closed","1.0000","1","296.4","471.9","354.4","523.0"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","9","false","Oyster-Closed","0.6462","Oyster-Closed","1.0000","1","214.2","332.1","251.9","380.7"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","10","false","Oyster-Closed","0.6348","Oyster-Closed","1.0000","1","248.6","290.0","305.3","347.4"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","11","false","Oyster-Closed","0.6002","Oyster-Closed","1.0000","1","243.5","378.2","272.9","435.9"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","12","false","Oyster-Closed","0.5707","Oyster-Closed","1.0000","1","266.3","10.0","384.5","121.2"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","13","false","Oyster-Closed","0.5679","Oyster-Closed","1.0000","1","282.3","435.0","328.1","490.5"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","14","false","Oyster-Closed","0.4964","Oyster-Closed","1.0000","1","317.4","166.7","347.0","236.4"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","15","false","Oyster-Closed","0.4889","Oyster-Closed","1.0000","1","208.7","545.0","262.1","632.0"
"blob:http://localhost:8080/361399df-b12e-475b-8c21-6363910f5350","1","0.168","20","16","false","Oyster-Closed","0.4751","Oyster-Closed","1.0000","1","214.4","431.8","252.8","481.5"
