clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","1","false","Oyster-Closed","0.9431","Oyster-Closed","1.0000","1","237.6","138.9","427.5","386.1"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","2","false","Oyster-Open","0.8899","Oyster-Open","1.0000","1","51.8","458.0","346.1","609.9"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","3","false","Oyster-Open","0.8605","Oyster-Open","1.0000","1","215.1","362.7","262.9","417.1"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","4","false","Oyster-Closed","0.8579","Oyster-Closed","1.0000","1","41.6","46.3","218.6","270.1"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","5","false","Oyster-Open","0.8167","Oyster-Open","1.0000","1","117.0","523.3","392.1","639.9"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","6","false","Oyster-Closed","0.8084","Oyster-Closed","1.0000","1","157.8","27.1","380.9","147.5"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","7","false","Oyster-Closed","0.8054","Oyster-Closed","1.0000","1","-0.1","-0.1","103.2","115.1"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","8","false","Oyster-Open","0.8040","Oyster-Open","1.0000","1","28.6","256.2","104.4","344.5"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","9","false","Oyster-Closed","0.7589","Oyster-Closed","1.0000","1","152.8","345.7","193.6","406.6"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","10","false","Oyster-Closed","0.7238","Oyster-Closed","1.0000","1","0.8","0.0","317.2","52.0"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","11","false","Oyster-Closed","0.7160","Oyster-Closed","1.0000","1","185.6","367.2","223.6","430.6"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","1","0.152","12","12","false","Oyster-Closed","0.4045","Oyster-Closed","1.0000","1","142.3","374.1","174.2","414.7"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","2","0.293","12","1","false","Oyster-Closed","0.9422","Oyster-Closed","1.0000","2","239.2","139.7","427.6","385.0"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","2","0.293","12","2","false","Oyster-Open","0.8929","Oyster-Open","1.0000","2","52.5","459.4","349.5","611.6"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","2","0.293","12","4","false","Oyster-Closed","0.8661","Oyster-Closed","1.0000","2","42.2","46.8","222.6","270.9"
"blob:http://localhost:8080/7abe6aa9-8030-43d8-ae9b-5b124244d4c0","2","0.293","12","3","false","Oyster-Open","0.8557","Oyster-Open","1.0000","2","216.4","364.2","263.7","418.2"
