clip,frame,timestamp,count,trackedId,confirmed,rawLabel,rawConfidence,smoothedLabel,smoothedSupport,stateHistoryLength,y1,x1,y2,x2
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","1","false","Oyster-Closed","0.8112","Oyster-Closed","1.0000","1","337.0","282.1","382.3","340.6"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","2","false","Oyster-Closed","0.6133","Oyster-Closed","1.0000","1","348.3","130.7","398.0","197.6"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","3","false","Oyster-Closed","0.5262","Oyster-Closed","1.0000","1","318.9","210.5","380.4","254.0"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","4","false","Oyster-Closed","0.4895","Oyster-Closed","1.0000","1","261.0","256.0","316.9","301.6"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","5","false","Oyster-Closed","0.4789","Oyster-Closed","1.0000","1","297.2","350.6","377.5","452.4"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","1","0.155","6","6","false","Oyster-Closed","0.4517","Oyster-Closed","1.0000","1","376.9","282.8","428.4","418.3"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","1","false","Oyster-Closed","0.8229","Oyster-Closed","1.0000","2","354.8","262.8","404.2","324.6"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","5","false","Oyster-Closed","0.7271","Oyster-Closed","1.0000","2","326.4","333.7","390.8","401.1"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","3","false","Oyster-Closed","0.7129","Oyster-Closed","1.0000","2","334.6","186.0","400.6","237.9"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","7","false","Oyster-Closed","0.6836","Oyster-Closed","1.0000","1","357.8","32.4","429.0","108.1"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","4","false","Oyster-Closed","0.5356","Oyster-Closed","1.0000","2","275.0","238.5","335.8","288.2"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","8","false","Oyster-Closed","0.4923","Oyster-Closed","1.0000","1","205.0","405.3","348.4","476.1"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","9","false","Oyster-Closed","0.4907","Oyster-Closed","1.0000","1","329.5","78.7","362.8","104.7"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","2","0.295","8","10","false","Oyster-Closed","0.4133","Oyster-Closed","1.0000","1","268.7","331.3","326.8","405.3"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","1","false","Oyster-Closed","0.7606","Oyster-Closed","1.0000","3","348.1","233.7","400.7","300.3"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","7","false","Oyster-Closed","0.6749","Oyster-Closed","1.0000","2","347.0","4.7","426.6","76.4"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","5","false","Oyster-Closed","0.5709","Oyster-Closed","1.0000","3","322.0","308.7","387.8","373.5"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","3","false","Oyster-Closed","0.4840","Oyster-Closed","1.0000","3","327.0","161.2","402.7","219.7"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","10","false","Oyster-Closed","0.4731","Oyster-Closed","1.0000","2","264.3","306.2","324.0","374.2"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","9","false","Oyster-Closed","0.4584","Oyster-Closed","1.0000","2","308.2","-0.0","364.8","36.2"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","11","false","Oyster-Closed","0.4524","Oyster-Closed","1.0000","1","322.2","51.5","355.5","84.5"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","3","0.438","8","12","false","Oyster-Closed","0.4204","Oyster-Closed","1.0000","1","275.9","344.1","323.8","386.8"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","1","false","Oyster-Closed","0.8259","Oyster-Closed","1.0000","4","331.0","235.1","377.2","292.2"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","13","false","Oyster-Closed","0.7219","Oyster-Closed","1.0000","1","373.0","197.3","428.3","326.4"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","5","false","Oyster-Closed","0.6394","Oyster-Closed","1.0000","4","306.4","302.4","364.1","367.5"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","3","false","Oyster-Closed","0.5391","Oyster-Closed","1.0000","4","311.4","157.3","377.4","214.7"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","9","false","Oyster-Closed","0.5030","Oyster-Closed","1.0000","3","293.6","-0.1","342.0","35.2"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","4","0.581","6","7","false","Oyster-Closed","0.4814","Oyster-Closed","1.0000","3","325.9","8.6","405.6","78.3"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","5","0.732","10","1","true","Oyster-Closed","0.8271","Oyster-Closed","1.0000","5","343.6","235.3","396.1","296.8"
"blob:http://localhost:8080/aa443397-f855-4622-8279-5bea58bce4d9","5","0.732","10","2","false","Oyster-Closed","0.7496","Oyster-Closed","1.0000","2","350.0","66.9","409.9","154.8"
